"site_ID","year_start","year_end","NEE","NEEtrend_lm","NEEp","GPP","GPPtrend_lm","GPPp","ER","ERtrend_lm","ERp","source","Lat","TA_t","TA_p","TA_gs_t","TA_gs_p","TA_ngs_t","TA_ngs_p","P_t","P_p","P_gs_t","P_gs_p","P_ngs_t","P_ngs_p","VPD_t","VPD_p","VPD_gs_t","VPD_gs_p","VPD_ngs_t","VPD_ngs_p","SW_t","SW_p","SW_gs_t","SW_gs_p","SW_ngs_t","SW_ngs_p","LE_t","LE_p","LE_gs_t","LE_gs_p","LE_ngs_t","LE_ngs_p","CO2_t","CO2_p","Lgs_t","Lgs_p","Lgs_piece_t","Lgs_piece_p","MAT","MAP","Height","Age","Nmean","Ntrend_lm","Np","IGBP"
"US-LL2",2009,2017,30.9289743099518,-0.182716750838587,0.170083452961611,1495.52179307529,0.215216124856582,0.0948797479175326,1526.45076738524,0.206849414219316,0.111777103578493,"AmeriFlux_BASE",31.201,0.176282158683747,0.18806196611376,0.176282158683747,0.18806196611376,0.176282158683747,0.18806196611376,-0.0227942794523201,0.873241680872089,-0.0227942794523201,0.873241680872089,-0.0227942794523201,0.873241680872089,-0.0231036879741842,0.871532469091394,-0.0231036879741842,0.871532469091394,-0.0231036879741842,0.871532469091394,-0.13231261316469,0.337892816003586,-0.13231261316469,0.337892816003586,-0.13231261316469,0.337892816003586,0.0929306996255418,0.508709627792098,0.0929306996255418,0.508709627792098,0.0929306996255418,0.508709627792098,0.303283951617845,0.00556093104266825,0,0,0,0,20,1310,23.37974774,NA,10.8527935913631,-0.221902602196296,0.000138963081417577,"SAV"
"US-LL3",2009,2017,121.659989932744,-0.241540280215798,0.0523333600574058,1204.63358224882,0.183959093008611,0.166730583191035,1026.42456131854,0.128595824481744,0.352631724622376,"AmeriFlux_BASE",31.2688,0.142381235794647,0.299534048635994,0.142381235794647,0.299534048635994,0.142381235794647,0.299534048635994,-0.0278383362668269,0.845438656930222,-0.0278383362668269,0.845438656930222,-0.0278383362668269,0.845438656930222,-0.0563899781485904,0.691582632612207,-0.0563899781485904,0.691582632612207,-0.0563899781485904,0.691582632612207,-0.180032461048748,0.1774586398377,-0.180032461048748,0.1774586398377,-0.180032461048748,0.1774586398377,0.0471763924003052,0.740433940012084,0.0471763924003052,0.740433940012084,0.0471763924003052,0.740433940012084,0.292636487866947,0.0094050581016849,0,0,0,0,20,1310,18.6490821,NA,10.9242221627917,-0.221902602196296,0.000138963081417577,"SAV"
"US-Los",2001,2024,-83.9135180742998,-0.099722961389606,6.01623060415784e-05,744.785588554621,0.0518443022597884,0.0812531525403955,553.455135671798,-0.0122558607166564,0.693037706673614,"AmeriFlux_BASE",46.0827,0.048935891655164,0.105961323363048,0.0272238639110906,0.382521063068316,0.058389401971471,0.0491645579265914,-0.00496837024542328,0.873114098988035,-0.0063334559489084,0.838640146115086,-0.00309222992995339,0.920841676705753,0.0373201578108259,0.226021789402281,-0.0250262555891306,0.423008999517209,0.086592351605252,0.00131505823793713,0.042648348192607,0.157904445179992,0.0331685086605334,0.277962425359584,0.0398975337471656,0.188206706001552,0.0907109120310158,0.000893712581068363,0.0773914100744805,0.00534976471165852,0.0980236605294842,9.66930651102159e-05,0.124757912021978,7.72409033023301e-15,-0.00469793524863691,0.887374359989888,-0.00469793524863691,0.887374359989888,4.08,828,15.51509142,40.5,8.9359405040741,-0.108041294802088,0.152228845235408,"WET"
"US-Me2",2002,2020,-383.205484210526,0.127517127591418,0.000542423077845181,1505.03421052632,0.00848537100388819,0.84608464766498,1174.80021052632,0.122020809259748,0.00116596893486409,"AmeriFlux_FLUXNET",44.4526,0.0401972044504349,0.351748023282885,0.0443197344085512,0.303151499966605,0.0166680516999136,0.702508560151769,0.0184819003833522,0.671772894464449,-0.0386788733899714,0.370712002465341,0.0734209520862846,0.078711899665923,0.0535488726665979,0.209945840899234,0.0425773098770124,0.323171066576403,0.0402072156949583,0.35162486923231,0.0182276050479049,0.676053297756072,0.0226851682494103,0.602502669058525,0.00369132096483229,0.932733914714274,-0.00974339092353146,0.823584918610677,0.0203088199013395,0.641311933973772,-0.050646349024185,0.236932945173198,0.150631953916241,4.6120286506496e-06,-0.0516583341253153,0.227282806416283,-0.0452651819635228,0.292609907130265,6.28,523,16.5,97,6.59802450452532,-0.1714956965481,0.0126044659382327,"ENF"
"US-MOz",2005,2021,-379.793764705882,0.0983642462450146,0.0425297578081204,1479.17641176471,-0.0303769994703368,0.556672801866603,1101.92947058824,0.018244661816034,0.725077577300131,"AmeriFlux_FLUXNET",38.7441,0.0521328924122503,0.307293380071545,0.0292659858736169,0.571361468342138,0.0506136162849164,0.322117868485867,0.0254260912152433,0.62335162757523,0.0108012953918787,0.835296047800755,0.0269639912447521,0.602308615141075,-0.0446019073035382,0.38476323225842,-0.057219171877741,0.260673816004636,0.00888155779812845,0.864287009063318,-0.0172239207127729,0.739943847893115,0.000461500552896543,0.992917444465597,-0.0798752973408647,0.108392911211761,-0.0484390057384974,0.344049231782848,-0.0072354872120274,0.889277617156101,-0.134506044833947,0.00271171831817297,0.195626847286292,1.50993627400708e-13,-0.0349612847225238,0.497881497256203,-0.00734405886403384,0.887625992520303,12.11,986,24.2,82,10.2501864433289,0.0990971191179177,0.192765351234784,"DBF"
"US-NC2",2005,2017,-710.084107395643,0.0598808184036059,0.502130241546289,2665.55969035541,0.0173426435936835,0.848292835501543,1955.47558295978,0.040222875206518,0.655250350997653,"AmeriFlux_BASE",35.803,0.161475280720054,0.0370657815231932,0.147351541120189,0.0657652133002893,0.0354980134229574,0.694057516160225,0.058233653526567,0.514370251937288,0.085943599254641,0.325944604029135,-0.0264033586294729,0.770447566675062,-0.156436536739859,0.0461138760290519,-0.154305163070082,0.0503302070633459,-0.127436612736755,0.125167948875643,0.00967189521885524,0.955840357766531,0.110082599092456,0.317478420253023,0.0240542116027039,0.834286086367517,-0.0457108633561756,0.72154308959229,-0.126662031523467,0.297999266395219,0.187743436346666,0.0907365178140646,0.219575337902291,0.000105320850248159,-0.0857499733858865,0.349284806925958,-0.101030047688472,0.262030329393696,16.6,1320,17.4,18,10.7040679114205,-0.136834981589351,0.0607775410601941,"ENF"
"US-NC4",2009,2021,-121.193175,-0.0234927059884277,0.785269508662619,1943.64333333333,0.0952811821814132,0.253817797140772,1809.33166666667,0.0447729393530491,0.601680914401897,"AmeriFlux_FLUXNET",35.7879,0.176091678501231,0.0452344332463384,0.0238788810005424,0.781814435397176,0.160243536527357,0.0386049543191398,-0.112666744956795,0.170876420479769,-0.133844986628651,0.0960820920513058,-0.0367358774577931,0.669183046923311,-0.143114675877281,0.119326944689564,-0.100267877614645,0.227991614792774,-0.0550819817802356,0.519188483333127,-0.00374846765524579,0.987853842040903,0.0885298794855905,0.71662783964776,0.158001303028497,0.399327513002603,0.082101838674475,0.329899344597255,0.0905164521898195,0.280021759847267,0.0496171132616375,0.562301698987361,0.255455982595294,0.00868050875578184,0.146058643262364,0.131042906040149,0.154596311016707,0.106791780954189,16.6,1311,22.41752336,NA,7.97405137334551,0.0796349865095589,0.302425300427168,"WET"
"US-Oho",2004,2013,-838.5658,0.14065025908207,0.219811842378068,1739.506,-0.0181155659890426,0.880381152790621,1006.2656,0.166093547578723,0.138476981893897,"AmeriFlux_FLUXNET",41.5545,0.122078249542673,0.293172145178403,0.146324226637608,0.19974698057275,0.0741614954016199,0.532852294190623,0.204601264731598,0.05613057599763,0.174071447842448,0.117510072396265,0.176471882176985,0.111615605768431,0.0316094092218662,0.792558245503205,0.0213792835494186,0.858997092079309,0.0508232482217852,0.671255688397284,0.169211580194012,0.13002878797981,0.0687051304483382,0.564150438925301,0.200080449459064,0.0634307071056577,0.115260509851826,0.394091064449486,0.149044703789704,0.258796355040093,-0.140164456370222,0.291740064315471,0.321335740964498,0.00174868523693939,0.040708233394444,0.734448329082621,0.040708233394444,0.734448329082621,10.1,849,24,50.5,11.5189527102879,-0.203778079312353,0.00120263834669224,"DBF"
"US-PFa",1997,2006,52.9514515553009,-0.141408606820657,0.266750092447434,1111.78577377806,-0.13784171454463,0.280218496650079,1164.73722541968,-0.192194343071926,0.113716505597756,"AmeriFlux_BASE",45.9459,-0.0943162694601542,0.470934489712505,0.041204721637531,0.756657403162812,-0.11867051308942,0.358417672883462,-0.0585143478721156,0.658679130825674,-0.12870377000296,0.316288740269943,0.101676394196906,0.43547799465293,-0.151177355475794,0.231658243757218,-0.0686651952083686,0.60315162581457,-0.203259993371709,0.0900054009953336,0.157298879211484,0.211026816703363,0.194302432663291,0.108939065556197,-0.0800778160126291,0.542774863748234,-0.172617233870484,0.181054608848301,-0.134280953463355,0.294008101232255,-0.144782476753029,0.254331418440391,0.306271421271119,2.1872235136959e-06,-0.122948053939983,0.340139915490957,-0.122948053939983,0.340139915490957,4.33,823,20.22737972,147.5,9.79941732542855,0.0194787457588254,0.805444579586289,"MF"
"US-PFa",2008,2023,-6.18316089993958,0.122888836029421,0.0285166275008316,1040.38275797011,0.0869297466342808,0.140686220975066,1034.19959689567,0.115646918968016,0.0417685711904576,"AmeriFlux_BASE",45.9459,0.0557140367355245,0.357625055229558,0.0800477136304779,0.177914362243821,0.0453027292698445,0.457093725343289,0.102370779667792,0.0771830151437086,0.0464504161126194,0.445509703392679,0.113052863091382,0.0474802565404021,0.122031982036515,0.029891774943608,0.134273345983263,0.0144200069876267,0.0812226423903714,0.171145653342567,-0.196253518171995,4.64121389615261e-06,-0.192014913249742,1.41574223791462e-05,-0.174024217195866,0.000355328377663543,0.0752507335881801,0.23237359080784,0.0438964450409743,0.471487776175131,0.0972410360861584,0.09538250251039,0.216976434799639,6.03162806458205e-15,0.0624938479355537,0.299956675628065,0.0624938479355537,0.299956675628065,4.33,823,20.22737972,161.5,9.79941732542855,0.0194787457588254,0.805444579586289,"MF"
"US-Rls",2015,2022,-25.6041375,-0.191861401080001,0.239970954953235,672.396125,0.294231898779299,0.0436890037824232,582.310625,0.220490272814072,0.167027898274339,"AmeriFlux_FLUXNET",43.1439,-0.174167775250102,0.291843752697165,-0.175327705910073,0.288289747624838,-0.130250704062237,0.441141190950633,0.00532531208159777,0.97554471680071,0.0581895159863955,0.736345209198077,-0.0561082090702953,0.745533217339265,0.0541082931052117,0.754386696334906,-0.0467092615830353,0.7873388381789,0.133383644892101,0.429596173141225,0.135201619711783,0.422955813592132,-0.0282760786908693,0.87054854950269,0.155342235394704,0.352420054626737,-0.113648554045982,0.504375493225587,-0.0565774336371074,0.743459479400041,-0.177958598611524,0.280307458493457,0.249170091938288,0.108053021821099,0.0625549032284255,0.717163566645582,0.0625549032284255,0.717163566645582,8.4,333,0.2501864983,NA,7.35825218473162,0.0813779223514842,0.291402693465518,"CSH"
"US-Rms",2015,2023,-43.2785555555556,-0.0183358127857047,0.897918178816156,843.113666666667,0.188946867563174,0.153654769668245,810.743111111111,0.244013529160339,0.0491247430204158,"AmeriFlux_FLUXNET",43.0645,-0.217662091191803,0.173613332710531,-0.0631657875842103,0.656264536775521,-0.248344526880821,0.043814564017857,0.0102946564887528,0.942603562852828,0.0196006963709264,0.890908849997932,-0.0127046300719343,0.92919161983648,-0.0407650580514375,0.814015310912422,-0.155220677313233,0.254047177745329,-0.0191933272840202,0.893165585162741,0.236029004686041,0.13330855680957,-0.192937151440029,0.143637644716559,0.29008117607514,0.0105395344498671,-0.179559671891993,0.178776158972198,0.0195111132782166,0.891405063001528,-0.262569429974829,0.0290153902875932,0.321519534273616,0.0203125561010932,0.24825321772621,0.0439225179384041,0.24825321772621,0.0439225179384041,5.4,800,8.437384252,NA,7.42968075616019,0.0813779223514842,0.291402693465518,"CSH"
"US-Ro4",2014,2023,-260.3194,0.168599213428175,0.131662173249486,1055.483,-0.161122953765899,0.152624285740747,760.864,-0.195801480083172,0.0708897958682573,"AmeriFlux_FLUXNET",44.6781,-0.00149131536580588,0.990123241836682,0.162574160825559,0.148407143937336,-0.0228204440218195,0.849579975844003,0.212955627713439,0.0441475462440396,0.152152707341802,0.180289538581515,0.127942941449757,0.268746679867153,0.0371020939172004,0.757350682948485,0.176728893504451,0.11099572735425,-0.0875541454737288,0.459187957544947,-0.0206337003104942,0.863875392254001,0.0583892148622672,0.62514962541121,-0.0642748292181217,0.590066619898797,-0.300347182535368,0.000264530508657621,-0.305130851144508,0.000134234617495019,-0.269562021159508,0.00397877498569352,0.227131611098627,0.027967216875825,0.152683476526259,0.178575735449526,0.152683476526259,0.178575735449526,6.4,879,7.530434697,NA,16.3695157596043,-0.0495140501697241,0.527929158778619,"GRA"
"US-Rwf",2015,2023,-50.80125,-0.0935562065454201,0.505761267159375,769.006222222222,0.238354658878436,0.0566585244692765,753.625888888889,0.258864421752837,0.0324933436610567,"AmeriFlux_FLUXNET",43.1207,-0.187947845769866,0.251007997556276,-0.0275205675547741,0.847186148192335,-0.223340875127522,0.0800609888369738,0.0102946564887528,0.942603562852828,-0.00450642287019278,0.974861604588272,0.0209201074141616,0.88360432568846,0.125560324784227,0.458661291581812,-0.0165076443863186,0.908059634876514,0.080649059971481,0.567946236511066,0.283348430966246,0.0561684369055587,-0.0226983989332047,0.873771429379132,0.275117445140294,0.0190678858543648,0.0571882178227281,0.687393640322438,0.100116926937086,0.475260544614765,-0.0499877513848494,0.725434314096943,0.184834855900656,0.259965941495853,0.0427084960064838,0.764426544302231,0.0427084960064838,0.764426544302231,6.5,505,1.135819683,NA,7.57253789901733,0.0813779223514842,0.291402693465518,"CSH"
"US-Rws",2015,2023,-71.6122555555556,-0.264523935581124,0.0272831207040236,423.379222222222,0.241609258688601,0.0522421131529293,366.153,0.049361756826266,0.728767420730601,"AmeriFlux_FLUXNET",43.1675,-0.157686782591915,0.344584825382378,-0.21395087550338,0.097327503612097,0.0352028260072374,0.805116256242871,-0.0193055592676248,0.892543777830401,0.097063630841177,0.489357993080311,-0.173444457926682,0.196316629312225,0.062204395653666,0.718699083337525,-0.0781077750404554,0.580507970629123,0.196707083533204,0.134535015110699,0.182964695601952,0.265423071799056,-0.0604355380063841,0.670429106303749,0.253269533988707,0.038242007801974,0.022306124421073,0.875939231504311,0.0105320553602317,0.94128179260233,0.0327464456610694,0.818525741588402,0.376451052269666,0.00111330459649683,0.109193514959997,0.434393468444154,0.150299649352321,0.271018713999523,8.9,290,0.02185836552,NA,7.6439664704459,0.0813779223514842,0.291402693465518,"OSH"
"US-Slt",2005,2014,-3.25888184792129,0.20905295440114,0.0620502582304241,1897.95400479413,-0.0881631118920412,0.480703014129499,2126.67979923699,-0.126418081661806,0.301454391637541,"AmeriFlux_BASE",39.9138,-0.0947209707017141,0.447280903812328,-0.0789423421721202,0.529374001934778,-0.0872176457744523,0.485605352138669,-0.0517656554497958,0.682671577364468,-0.0159261422567117,0.900491081417744,-0.0485159716519909,0.701830002851244,-0.0454118278452392,0.720267276247099,-0.0847174571485108,0.498667943122571,0.0304738792807779,0.810603130097525,0.102420709539573,0.409388516981096,0.112260921460077,0.363205927562446,0.0499656509567723,0.693264821143894,0.20473918093374,0.0694482027009055,0.104364883277865,0.400060348269674,0.226254123715546,0.0375690689159422,0.243273549647874,0.0205612500097242,-0.0866260371354942,0.488683397316844,-0.0866260371354942,0.488683397316844,11.04,1138,9.52,95.5,12.3053471701486,-0.243209326648671,9.09948736928935e-07,"DBF"
"US-Snd",2008,2014,349.359642537456,0.0124641027910977,0.954306352415322,1755.01294666417,-0.0661025918700034,0.760042780757247,2242.97812938052,-0.0998721626877927,0.64219843969774,"AmeriFlux_BASE",38.0366,0.302457332125166,0.111500887575528,0.189836772416739,0.360836681157716,0.251715994750878,0.207060009815977,-0.107109375857346,0.617622597228338,0.0615339534150159,0.776321982263393,-0.1320560024752,0.535167828115795,-0.0537288303233567,0.804282184708008,-0.124748010557008,0.558935245232421,0.149342476961559,0.480360584612136,0.137629970118217,0.517272251750859,-0.0316172358683791,0.884318829639652,0.170094532192385,0.417448278387039,-0.0120287359904636,0.955901318357608,0.034143191631387,0.875125318323523,-0.102296702735495,0.633935177294243,0.417523113699805,0.00548072690045391,0.0139238533567087,0.948959466400197,0.024815878332187,0.909122229037935,15.6,358,8.234752314,NA,17.1941648891994,-0.198730714751669,0.00190419453085423,"GRA"
"US-SP3",2000,2010,-421.638354794653,0.204288969386397,0.0219781649732919,1988.09687992547,-0.107723594940853,0.280731548152088,1566.45852513082,-0.0160587610830746,0.87640701892675,"AmeriFlux_BASE",29.7548,0.148597504838286,0.123497417345216,0.148597504838286,0.123497417345216,0.148597504838286,0.123497417345216,-0.015404545131739,0.881410764928041,-0.015404545131739,0.881410764928041,-0.015404545131739,0.881410764928041,-0.0793539412311875,0.434253705564243,-0.0793539412311875,0.434253705564243,-0.0793539412311875,0.434253705564243,0.170563774704586,0.0697009654001625,0.170563774704586,0.0697009654001625,0.170563774704586,0.0697009654001625,-0.130198719428605,0.184758506889876,-0.130198719428605,0.184758506889876,-0.130198719428605,0.184758506889876,0.301511344577764,1.1135924762776e-142,0,0,0,0,20.25,1312.35,14,16,12.9946194376264,-0.203119760042838,0.00128032397666656,"ENF"
"US-Syv",2002,2015,-41.4487555555556,-0.104395271347706,0.131792587852506,1092.62844444444,0.163315362188483,0.00389496462137581,1065.38766666667,0.137521500345263,0.0307755974044977,"AmeriFlux_FLUXNET",46.242,-0.0230102175958909,0.759549958844945,-0.0537813749317673,0.466935082252598,-0.00656494818136711,0.930645321875437,0.0696861817610503,0.338789965271454,0.0273429618632463,0.715668591723304,0.0779597202803558,0.279982244488395,-0.0826658896787079,0.249105827299044,0.145352025200251,0.0188052928091003,-0.15399292353865,0.00973173381588624,-0.0248581249957017,0.740754719017313,-0.110538658493498,0.106208146758235,0.0180146863611499,0.810884242122223,0.156122335712265,0.00807377925658152,0.132876141625139,0.0397923635692966,0.155583281496286,0.00847379741317095,0.139364488271615,0.0276062195568872,-0.0399210430848181,0.612334963542062,-0.0399210430848181,0.612334963542062,3.81,826,21.2,301.5,6.96158221789769,-0.0940145590966278,0.21855105997415,"MF"
"US-Syv",2017,2023,-110.419985714286,0.361451971188619,0.0382326057215315,1214.18714285714,-0.376988915158579,0.0257248826735208,1015.73285714286,0.0357983722367134,0.869107093180191,"AmeriFlux_FLUXNET",46.242,0.108506056482002,0.612911507121643,0.0599420422327333,0.782009957179669,0.0805575076433659,0.709020602746578,0.235100050807467,0.244556100871269,0.208860017270674,0.309559435504574,0.0518853042343336,0.810911482917072,-0.0303786148398682,0.888830762506537,-0.0453845001583782,0.834357971780708,-0.0155095170834318,0.943153106543773,0.0425412605117125,0.844644323592439,0.0302778721007352,0.889197845042947,0.0506712272294408,0.815282222536094,-0.410092867095578,0.00368400701531126,-0.395827068605527,0.0100534201205923,-0.374662234139659,0.0250063450552072,0.186680436155886,0.369662526653951,-0.0723288316733628,0.737970936367234,-0.0723288316733628,0.737970936367234,3.81,826,21.2,313,6.96158221789769,-0.0940145590966278,0.21855105997415,"MF"
"US-Ton",2001,2010,-40.734901,0.223902818935606,0.0312201998492513,967.8874,0.107553162220593,0.358525430018836,877.9589,0.0826941904901431,0.485376945763055,"AmeriFlux_FLUXNET",38.4309,-0.207026181465792,0.111402684398964,-0.17842883320448,0.106950141876992,-0.203745563939571,0.0574673907069457,0.0859145101303304,0.467952008410376,-0.02596974702506,0.829062143412517,0.126939997230764,0.272842155716462,-0.0662873125192109,0.640185556591407,-0.142055844344284,0.214738108908664,-0.199910578336224,0.0637165347795439,0.0350448423449078,0.805977409039406,0.0143325586540982,0.905254221047108,-0.166774445467437,0.136604172399898,-0.00888756208928235,0.941180409726442,0.110761440489203,0.34350695410698,-0.110256849857069,0.345847467944376,0.118049125157568,0.396095936409858,-0.0318623565128147,0.790928952488534,-0.0318623565128147,0.790928952488534,15.8,559,3.747231822,NA,10.4024949754987,-0.0643340154113171,0.409018272958196,"WSA"
"US-Ton",2012,2023,-3.82608,-0.162315703319437,0.0456018794782383,909.315166666667,-0.13624650455226,0.104832832627366,868.341416666667,-0.217817814144088,0.0024708166041878,"AmeriFlux_FLUXNET",38.4309,-0.0426768301555608,0.63302953514338,-0.0709287527602517,0.422396470027774,-0.00560356222353939,0.950306439999745,0.137713021623702,0.100580530778642,0.172765476976698,0.0304900728999164,0.0806173934958854,0.359376381890132,0.0478239995181408,0.592034645943668,-0.00478337789325572,0.957573742490132,0.0806096115616103,0.359424891670352,0.00370759633629652,0.967110200183039,0.0476284012093775,0.593573580906689,-0.0456120170880208,0.609526813510218,0.0492830137853185,0.58060436995403,0.0256298529482454,0.775154924867362,0.0654947057603554,0.459960369875224,0.248177678138078,8.47766202199991e-05,-0.00425190252793168,0.962284534208683,-0.00425190252793168,0.962284534208683,15.8,559,3.747231822,NA,10.4024949754987,-0.0643340154113171,0.409018272958196,"WSA"
"US-Tw1",2011,2023,-333.937007692308,0.0833482077392096,0.279224956729227,1569.76769230769,-0.0892464922205109,0.244574663216489,1332.272,-0.024990103348181,0.751778115482669,"AmeriFlux_FLUXNET",38.1074,-0.0526592910959525,0.554494401999726,0.0791697934765399,0.305406787028222,-0.0916306758797375,0.2313397669372,0.0476728197255485,0.543670845949195,0.0335291652224472,0.6706956711479,0.031097086822422,0.693498695750226,0.0137473636410711,0.894102708711068,0.114550852560557,0.126514304045939,-0.0262465734556659,0.739677079785467,0.119214109262274,0.163132735696439,0.0941049714863762,0.218074771850183,-0.00614984991126615,0.938096455699826,-0.0824482553115221,0.327756416536021,-0.016582372092902,0.847644001877317,-0.176927831668834,0.0185403666785058,0.264533159304687,1.53561937961256e-06,0.0504838217523077,0.519718978306624,0.0504838217523077,0.519718978306624,15.5,421,8.709192581,NA,15.7812555858067,-0.184064926712377,0.00582760613117995,"WET"
"US-Uaf",2003,2012,-94.3170429032052,-0.00495304771066975,0.967203414622169,547.472106267953,0.236609489236649,0.0197690249697724,453.155063364748,0.175219538726137,0.114667150482839,"AmeriFlux_BASE",64.8663,-0.15505957454025,0.171022248715961,0.0728460288409134,0.540333184767245,-0.207877129668826,0.0512032772725221,-0.180714572461421,0.101658808098477,-0.146975893149024,0.197513419807511,-0.0635065959104565,0.594604561146224,-0.0242523318734033,0.840240383850531,-0.018294039407741,0.879209866262834,-0.021549581983614,0.857883438008255,0.15986938152689,0.156324881380501,0.0305790444244089,0.799202482198944,0.200979613925063,0.0619317743074755,0.0970897999009998,0.409717321946741,0.140607237566965,0.219968207249305,-0.162540292536406,0.148504746906559,0.318189538533217,7.53811696452194e-06,0.215652118103342,0.0406806937924426,0.215652118103342,0.0406806937924426,-2.9,263,13.39530052,81.5,9.18099141120911,0.0221145225139976,0.779666238270955,"ENF"
"US-Uaf",2014,2023,-88.9401478982569,0.0435146941167567,0.716753283903381,643.039949269649,-0.136068364354214,0.236821607679821,554.099801371393,-0.0730332551733017,0.539265902089529,"AmeriFlux_BASE",64.8663,-0.169767056006869,0.128558025278526,0.130063560821656,0.260198827975806,-0.210181296146074,0.047915487328158,-0.0260599985950419,0.828475464350299,-0.147367846748359,0.196177057236521,0.178873334406766,0.10590785790538,-0.0708057776370819,0.552017828286945,0.125139521566936,0.280279026252621,-0.304427491001221,0.000149493725040524,-0.0763527519097577,0.520484774190716,0.0527495485137036,0.659415878601132,-0.214542502228353,0.0420842920496323,0.0629983576380486,0.684418597406908,0.168340893798662,0.13235497250061,-0.0404492795888228,0.736086880806481,0.330289129537908,3.83156435109671e-125,-0.000595333747279675,0.996057126242622,-0.000595333747279675,0.996057126242622,-2.9,263,13.39530052,92.5,9.18099141120911,0.0221145225139976,0.779666238270955,"ENF"
"US-UMB",2007,2021,-275.352333333333,-0.040642979484961,0.5167773171919,1363.67666666667,0.0281374755361325,0.654977008029436,1124.41786666667,0.0415189490582421,0.507624494706908,"AmeriFlux_FLUXNET",45.5598,-0.000706719940062195,0.991080870096175,0.063009192441865,0.308923571349998,-0.0237974325071545,0.705802073537383,0.103002556462505,0.0839887430619745,0.0143293399543778,0.820507869171735,0.0892688939127563,0.14043771800397,-0.141868175044837,0.0110685490169804,-0.0911755972186434,0.131381709239603,-0.143292121621565,0.0100496500941722,0.0213119687647445,0.735453186356227,0.0817035090101319,0.180490721116376,-0.0600555771259597,0.333096796770365,0.000300214833922155,0.996211094184789,0.0215082808014898,0.733097972577172,-0.0397825458408311,0.525840284618053,0.221543880515993,1.13823565357268e-12,-0.0558101327069767,0.375043517652557,-0.0558101327069767,0.375043517652557,5.83,803,23,100,9.8733788558415,0.115565311842108,0.12278647732045,"DBF"
"US-UMd",2008,2023,-412.7765625,-0.181651667436264,1.53450300909532e-05,1358.68933333333,0.173005381735251,0.000713463949934634,1041.29333333333,0.040738794941767,0.515772515737768,"AmeriFlux_FLUXNET",45.5625,0.0375535034917507,0.507637911295494,0.0927528906994666,0.0868215080856616,0.0117962159001338,0.836334688037965,0.0729825707561231,0.187281382257968,0.0570624150721713,0.308751513227604,0.0464504244105547,0.410449862743227,0.0276239047192142,0.627315171335145,0.0758930862090824,0.169117303122239,-0.055547874744722,0.32226943147112,-0.0395866371267943,0.527913723545286,0.126514683096825,0.0279202300538496,-0.112869339175397,0.0318221029749776,0.0125639825814629,0.825829630132558,-0.0011558969381984,0.983862286046209,0.0464290021011744,0.410671282526677,0.20823080237498,9.29241349151527e-14,0.104169069509794,0.0800894898449107,0.104169069509794,0.0800894898449107,5.83,803,23,95.5,9.94480742727007,0.115565311842108,0.12278647732045,"DBF"
"US-Var",2001,2011,11.7811818181818,0.153272128745327,0.110345126179875,624.246636363636,-0.0919017048586141,0.362088425067648,606.188727272727,-0.0590731158284387,0.563697376750355,"AmeriFlux_FLUXNET",38.4133,-0.21041489247653,0.0169462066588511,-0.103579501404983,0.30096226937702,-0.16399418929449,0.0837020788252288,0.0372531744640981,0.717403478981104,0.0559794448055702,0.584677928559071,-0.00811791381234015,0.937368101195538,-0.112084620598582,0.26028603292908,-0.0268498853143682,0.794577416443859,-0.113057859562766,0.255842269877808,0.217733325364042,0.0120864503107445,0.101411004355818,0.311857020971584,0.24308209982752,0.00272471844864855,0.0639325259620832,0.531362195603789,-0.0253559869636378,0.805813136022531,0.0949463450898048,0.345575544835979,0.261987981530303,0.000516203783716878,0.0440730459748699,0.668025502450652,0.0440730459748699,0.668025502450652,15.8,559,4.268012798,NA,10.688209261213,-0.0643340154113171,0.409018272958196,"GRA"
"US-Var",2013,2020,68.531325,-0.0320496548353927,0.853406236104328,601.65025,0.211090835100849,0.18944416644402,585.828875,0.153323598572022,0.359230643228672,"AmeriFlux_FLUXNET",38.4133,-0.0599996272192021,0.728376502498124,-0.365935449387088,0.00257156746625745,0.0704568474486022,0.682774344177002,0.146344692617906,0.383228871676687,0.230391770023994,0.145058788930788,0.093002234601329,0.587407931260812,-0.0306017475745986,0.859978084673946,-0.295199993943654,0.0426694641317465,0.0983771553474648,0.565360560027178,-0.309384142366027,0.0293683144435455,-0.348579847323304,0.00697489276763271,-0.157198866546964,0.346208717329562,0.0304851900272698,0.90135950029066,-0.180295741391158,0.445316800232345,0.141193356286768,0.556669292989613,0.395365488875921,7.67117956038829e-05,0.0748674564596815,0.663780789694579,0.0748674564596815,0.663780789694579,15.8,559,4.268012798,NA,10.688209261213,-0.0643340154113171,0.409018272958196,"GRA"
