"TIMESTAMP","NEE_VUT_REF","TA_F_MDS","P_ERA","VPD_F_MDS","SW_IN_F_MDS","LE_F_MDS","TA_F_MDS_gw","P_ERA_gw","VPD_F_MDS_gw","SW_IN_F_MDS_gw","LE_F_MDS_gw","TA_F_MDS_ngw","P_ERA_ngw","VPD_F_MDS_ngw","SW_IN_F_MDS_ngw","LE_F_MDS_ngw","site_ID","isubts"
2005,17.4192,1.512,853.222,3.399,131.416,21.4019,15.240299270073,230.243,6.93937226277372,193.857766423358,45.0448094160584,-6.73731140350877,622.98,1.27212280701754,93.8961140350877,7.19542173320175,"CA-Qfo",20
2006,-6.68278,2.25,947.821,3.143,127.977,23.2241,13.7519562043796,319.655,5.83756204379562,193.610437956204,46.1458146715328,-4.66193421052632,628.162,1.52389035087719,88.539600877193,9.45091304824562,"CA-Qfo",20
2007,12.5391,0.4,1057.411,3.186,134.331,21.8278,13.2933138686131,452.792,6.10980291970803,192.971153284672,43.5931506569343,-7.34767982456141,604.622,1.42923684210526,99.0958157894737,8.74951643421053,"CA-Qfo",20
2008,23.9646,0.706,1092.222,2.561,125.42,20.2677,13.3565474452555,324.144,4.71774452554745,180.182737226277,41.0191528467153,-6.86268995633188,768.082,1.27011790393013,92.657288209607,7.85312582227074,"CA-Qfo",20
2009,3.56756,0.395,991.582,2.718,125.035,22.0576,13.0701240875912,209.872,5.15483941605839,176.982569343066,44.0333250364964,-7.22153070175438,781.708,1.25330701754386,93.8209868421053,8.85295629868421,"CA-Qfo",20
2010,15.2669,3.14,932.902,3.651,132.68,21.304,15.451,268.177,7.21460583941606,196.719065693431,41.3714120437956,-4.25683333333333,664.727,1.51028947368421,94.2005614035088,9.24594905657895,"CA-Qfo",20
2004,-359.898,9.346,4694.659,3.34,157.681,NA,17.6190171428571,2237.485,5.14789142857143,225.364354285714,NA,1.76521989528796,2457.179,1.68340314136126,95.6668795811518,NA,"CA-TP3",21
2005,-482.172,8.926,4893.962,4.195,169.672,NA,18.2242514285714,2594.188,6.60366857142857,239.921754285714,NA,0.362321052631579,2299.776,1.97578947368421,104.968847368421,NA,"CA-TP3",21
2007,-495.243,8.922,4955.548,4.54,168.871,NA,17.9731257142857,2459.787,7.38006857142857,250.004251428571,NA,0.585715789473684,2495.758,1.92395263157895,94.1429210526316,NA,"CA-TP3",21
2008,-278.633,8.313,6221.79,3.615,166.537,36.1804,16.7830171428571,2962.633,5.61183428571429,234.167497142857,59.2948744571429,0.552340314136126,3259.167,1.78506806282723,104.570994764398,15.0022293979058,"CA-TP3",21
2009,-406.44,8.614,6056.197,3.161,174.485,37.6262,16.8504171428571,2649.741,4.56885714285714,241.836822857143,65.2183414857143,1.02725263157895,3406.445,1.86476842105263,112.450621052632,12.2123928331579,"CA-TP3",21
2010,-475.694,9.426,5374.217,3.515,175.496,40.449,17.82696,2848.411,5.08813714285714,242.635405714286,67.4406894857143,1.68912631578947,2525.811,2.06629473684211,113.657284210526,15.5881529210526,"CA-TP3",21
2011,-376.858,9.274,5083.258,3.223,162.683,33.2006,18.2222171428571,2689.214,5.15492571428571,234.248674285714,55.5852511428571,1.03272631578947,2394.047,1.44427368421053,96.7667947368421,12.5830989315789,"CA-TP3",21
2012,-411.031,10.498,5139.781,4.087,173.8,37.5261,18.2349771428571,2660.948,6.47277714285714,252.363302857143,61.5416333714286,3.40973821989529,2478.837,1.90116753926702,101.817979057592,15.5223907947644,"CA-TP3",21
2013,-525.247,8.606,6901.2,3.039,167.353,40.1266,17.6343942857143,3331.157,4.69446285714286,244.018337142857,69.6908592571429,0.289952631578947,3570.043,1.51457894736842,96.7396052631579,12.8963254736842,"CA-TP3",21
2014,-661.258,7.544,6053.558,2.935,171.626,32.6061,16.9470628571429,2839.792,4.49558285714286,239.740371428571,57.5809076571429,-1.11595789473684,3213.766,1.49698421052632,108.888952631579,9.60306983647368,"CA-TP3",21
2015,-746.389,8.726,5093.993,3.235,176.145,30.8441,17.7430857142857,2771.988,4.95385142857143,246.236308571429,53.674312,0.421152631578948,2322.006,1.65163157894737,111.587757894737,9.81622874473684,"CA-TP3",21
2016,-535.156,10.241,5688.439,4.023,183.034,25.7538,18.8918571428571,2549.462,6.46334285714286,266.286925714286,39.9447128,2.3143612565445,3138.977,1.78793717277487,106.755429319372,12.7516920769633,"CA-TP3",21
2017,-551.455,9.532,5562.18,3.403,176.554,33.611,17.75232,2772.992,5.16102285714286,254.19024,53.8493415428571,1.96136842105263,2789.186,1.78400526315789,105.046052631579,14.9705101368421,"CA-TP3",21
2003,-112.559183698446,8.1732890981735,1167.24064345806,2.5247308847032,136.264595518161,29.4165272673454,17.2459326131687,695.673236371761,3.91718266460905,189.989940731795,53.874111950272,0.93305141625616,471.567407086297,1.41351320812808,93.3901820964518,9.89865180609346,"CA-TP4",22
2004,-105.135260697932,8.54432769808744,1203.85123288895,2.96806660974499,137.251466054885,29.5065544692231,17.5123892746914,622.393835843354,4.61592290380658,198.290830425836,53.0156469108947,1.42263174019608,581.457397045597,1.65947484681373,88.7790296426542,10.8375692949546,"CA-TP4",22
2005,-79.3641548296327,9.10054126712325,1068.35695186978,2.99177627283105,150.069661529682,32.3082541988327,19.1936087962963,474.048332020708,4.98650625,218.763634203346,56.7515383129605,1.04597506157635,594.308619849073,1.39992279351396,95.249840972371,12.8017910141593,"CA-TP4",22
2006,-143.215334355067,9.82151272831053,1253.25573159366,3.42776566780825,135.735676245781,37.9001179660739,18.0167572016461,636.538090283466,5.16119281121399,193.016190284487,68.6254888898273,3.28146541461412,616.717641310196,2.04443957307061,90.0241330227743,13.3803638298765,"CA-TP4",22
2007,-73.9513138123841,9.22469805936076,909.502549072442,4.31368426369864,147.046344227713,36.4710956332439,19.0409212962963,345.408822097681,7.46971211419753,222.247422951333,63.0299716226474,1.3910617816092,564.093726974761,1.79508075738916,87.0336607142857,15.2763276022913,"CA-TP4",22
2008,-97.759163124414,8.57370207194899,1332.81934024416,3.28766988035955,145.878865402513,44.0316616980659,17.3907174639918,621.912391143894,5.03013716025677,207.714250313115,78.3447863413585,1.57195455473856,710.906949100263,1.90394586397059,96.7742950323245,16.7830038930982,"CA-TP4",22
2009,-134.547833817748,8.39494800228313,1182.56470220814,3.17989850456621,146.058351995231,40.2178935714918,17.0688297325103,608.08241477099,4.75369421296296,205.331397443639,71.9028602208913,1.47293401067324,574.482287437149,1.92396301313629,98.7567098147355,14.9323536837937,"CA-TP4",22
2010,-77.910229624226,9.54587494292239,1088.52929866327,3.42289957191781,145.54128394878,45.0981983582104,18.7304598765432,631.190492338362,5.02035941358025,204.198256955627,74.7405077283179,2.21630470032841,457.338806324913,2.14807940270936,98.7312857856786,21.4427593534941,"CA-TP4",22
2011,-237.239118185157,9.55793886986303,1420.16246234795,3.58347626712329,137.962667237443,40.7363668214161,18.9422192644033,605.925276730488,5.95048432355967,206.129639078994,70.1436784879079,2.06900574712644,814.237185617457,1.6945338772578,83.5634089205397,17.26846292993,"CA-TP4",22
2012,-73.8486677644359,11.1586302367942,1048.52167399329,4.80628164845173,150.982610873523,39.9419981054235,19.7321579218107,512.034524331455,7.78073722993827,221.411413658526,68.6302021657575,4.35024060457516,536.487149661831,2.44421398080065,95.0538557207303,17.1601889986876,"CA-TP4",22
2013,-131.499281447337,9.08816581050229,1292.55800145899,3.86815644406393,146.227673118915,37.721070797133,18.4265147890947,660.810960127833,6.13243661265432,215.861016505636,69.3403117031572,1.63588731527094,631.747041331152,2.06119394499179,90.6582069679446,12.487981995281,"CA-TP4",22
2014,-178.20749182427,8.0775149543379,1074.72840364341,3.81203717465754,150.529976647804,34.5221148847612,18.010393132716,531.43047317701,6.03264889403292,215.251751263643,62.856368361811,0.150784585385877,543.297930466395,2.03992338875205,98.880087545513,11.9105431444554,"CA-TP4",22
2016,-123.64633182475,10.0263239412568,935.457370079973,4.66902181238616,155.403763339474,31.8350315231953,19.3251837705761,331.023177143095,7.53268810442387,231.827081600018,55.5817984511621,2.64193525326797,604.434192936879,2.3949338745915,94.7146576619778,12.977304845104,"CA-TP4",22
2017,-270.078868138265,9.90795165104291,1137.00871674706,4.17582353826777,143.920707315861,33.7429943837698,18.5189314557613,471.508700517859,6.61022860082305,213.020046911344,57.2669011421448,3.03613525515929,665.500016229203,2.23309634548965,88.777391973656,14.970221502702,"CA-TP4",22
2007,-836.17,10.1,1495.669,6.592,149.321,NA,10.4837432432432,905.547,5.01345945945946,221.375851351351,NA,9.83886175115207,590.122,7.66913824884792,100.177281105991,NA,"CH-Aws",23
2008,-308.493,10.427,1625.96,4.863,191.597,NA,11.6896148648649,785.375,4.99675,204.166567567568,NA,9.56966972477064,840.582,4.7712752293578,183.063866972477,NA,"CH-Aws",23
2009,-1212.58,6.50669044441849,1534.268,3.8369679253268,188.433,NA,10.4404662311474,701.307,5.17536853304059,234.429385135135,NA,2.62603374629391,832.952999999999,2.91988390975027,157.06202764977,NA,"CH-Aws",23
2010,-50.8835,5.811,1587.563,3.367,181.804,NA,7.96793243243243,916.223,3.77960810810811,204.257087837838,NA,4.34011059907834,671.339,3.08484331797235,166.489976958525,NA,"CH-Aws",23
2011,-770.064,6.735,1327.127,3.884,185.428,68.3592,9.18582432432432,822.071,4.22153378378378,207.577608108108,86.6412876824324,5.06292626728111,505.052,3.6534470046083,170.321055299539,55.8902512442396,"CH-Aws",23
2013,-36.4605,6.759,1611.039,3.185,156.832,76.8135,8.75922972972973,782.973,4.01353378378378,219.646709459459,92.2265631756757,5.39411059907834,828.07,2.61984331797235,113.989852534562,66.3013411059908,"CH-Aws",23
2014,-1029.13,6.612,1479.408,3.331,177.091,74.0861,8.61777027027027,654.314,3.23897297297297,207.909398648649,85.580897027027,5.2444470046083,825.093,3.39431797235023,156.072433179724,66.2463823548387,"CH-Aws",23
2015,-192.726,3.844,1270.149,3.404,161.582,51.516,10.0139054054054,743.225,4.60402027027027,229.886736486486,91.7199058783784,-0.36321658986175,526.926999999999,2.58621198156682,114.996221198157,24.0958054585253,"CH-Aws",23
2016,-67.5186,3.693,1620.248,2.974,152.64,43.3546,9.54978378378378,914.921,3.90931081081081,219.135141891892,82.8164839189189,-0.283949541284403,705.325,2.33946330275229,107.496100917431,16.5639928463303,"CH-Aws",23
2017,-316.683,3.756,1580.455,3.611,158.842,46.8322,10.2758581081081,808.763,5.11893918918919,227.224189189189,89.8304298648649,-0.690520737327189,771.689,2.58224423963134,112.202709677419,17.506276053318,"CH-Aws",23
2018,-274.233,4.347,1471.852,3.381,154.381,38.173,10.9847094594595,687.734,4.75593918918919,219.980283783784,75.9321935135135,-0.180801843317973,784.114,2.44326728110599,109.641142857143,12.4202739497696,"CH-Aws",23
2019,-304.94,4.081,1797.845,3.711,157.012,30.7278,10.1968783783784,771.504,5.22798648648649,223.629297297297,60.7639751554054,-0.0893963133640557,1026.341,2.67580184331797,111.576479262673,10.2423179124424,"CH-Aws",23
2020,-204.713,4.542,NA,3.679,158.127,46.4983,10.2838175675676,NA,4.62543243243243,221.643817567568,90.7625449324324,0.643087155963303,NA,3.03669724770642,115.004779816514,16.4474393899083,"CH-Aws",23
2006,-22.6016,9.508,1137.129,2.237,135.25,55.0757,15.1681736842105,761.9,3.6894947368421,200.1411,88.5256205263158,3.36267428571429,375.232,0.659788571428572,64.7968914285714,18.7587432571429,"CH-Cha",24
2007,-52.2976,10.021,1200.895,2.574,140.553,64.8103,15.2158105263158,740.368,3.82938947368421,210.311036842105,100.638294736842,4.38075428571429,460.53,1.21152571428571,64.81604,25.9113844571429,"CH-Cha",24
2008,-93.3116,9.51,1177.428,3.105,136.935,63.4493,14.6895631578947,723.448,4.69248421052632,197.844047368421,99.7118547368421,3.91827840909091,453.973,1.39017045454545,71.1799375,24.3021488352273,"CH-Cha",24
2010,-7.32429,8.663,1182.921,2.932,130.837,52.0617,14.4691157894737,744.63,4.77212105263158,192.540726315789,83.6779605263158,2.35966857142857,438.292,0.933388571428571,63.8452685714286,17.7355307485714,"CH-Cha",24
2011,-99.3547,9.799,1055.736,2.879,144.652,52.03,15.3831894736842,645.362,3.83196842105263,218.378510526316,83.6468589473684,3.73560571428571,410.372,1.84430857142857,64.6059771428571,17.7031197142857,"CH-Cha",24
2013,-539.805,9.217,1204.502,2.699,134.508,54.3948,14.3824789473684,739.263,4.37658947368421,197.168831578947,86.3274294736842,3.60904571428571,465.229,0.876788571428571,66.4768628571429,19.7250948,"CH-Cha",24
2014,-681.276,10.24,1224.343,2.019,140.674,54.4608,14.6376052631579,708.101,3.16275263157895,205.547789473684,86.1528484210526,5.46596,516.245,0.777445714285714,70.2388571428571,20.0522458342857,"CH-Cha",24
2015,-469.032,10.214,1005.043,3.408,146.154,54.1841,15.8520947368421,650.195,5.55589473684211,216.347752631579,87.5506710526316,4.09349142857143,354.844,1.07693714285714,69.944,17.9576112457143,"CH-Cha",24
2016,-87.8203,9.82,1212.796,2.629,136.02,58.7448,15.2897473684211,764.946,4.10791578947368,201.87737368421,91.8402081052632,3.91611363636364,447.852,1.03179545454545,64.9234886363636,23.0168131534091,"CH-Cha",24
2017,-27.2418,10.164,1257.523,3.58,144.907,57.1332,15.7550736842105,679.041,5.56313157894737,214.590231578947,89.7519563157895,4.09349142857143,578.49,1.42589714285714,69.2504857142857,21.7185815485714,"CH-Cha",24
2018,464.604,11.104,872.78,3.831,149.367,53.2158,16.8392736842105,358.218,6.3922947368421,228.521415789474,82.0203878947368,4.87625714285714,514.562,1.04991428571429,63.4288171428571,21.9421436742857,"CH-Cha",24
2019,397.492,10.312,1151.72,3.088,147.516,51.3087,15.3378842105263,573.204,4.98713157894737,213.511752631579,77.6333154736842,4.85597714285714,578.511,1.02693714285714,75.8634285714286,22.7276796285714,"CH-Cha",24
2020,280.974,10.58,NA,3.044,154.843,53.2123,15.5862263157895,NA,4.94965789473684,231.177315789474,81.5680369473684,5.17634090909091,NA,0.986579545454545,72.4358579545455,22.6009040340909,"CH-Cha",24
1997,254.61450878983,4.41000787671235,795.891999999974,3.21698824200913,153.550080593605,60.2463715132271,8.79822871621622,530.206,3.99900878378378,200.691529054054,87.0138657829437,-0.100107986111111,265.686,2.41324490740741,105.099147453704,32.7353357360185,"CH-Dav",25
1998,375.477262170986,3.79708847031966,784.799999999976,3.16248476027397,152.763438584475,42.403687815176,8.79806295045045,504.216,3.97928254504505,203.921150563063,63.9053739036036,-1.34280196759259,280.584,2.32299814814815,100.184679050926,20.3047326687365,"CH-Dav",25
1999,170.921108951066,3.70574383561643,1047.73599999997,2.82173276255708,145.942260844749,47.9290444603636,8.96605495495496,617.33,3.55827939189189,194.304062274775,73.5695511674325,-1.70068703703704,430.406,2.06472650462963,96.2370760416667,21.5763014558762,"CH-Dav",25
2000,-180.776160903816,4.42114577641165,1054.94799999998,3.20915864071038,148.250709414849,64.2641242186806,9.41316936936937,614.822,4.32358108108108,200.979328153153,97.7823692164865,-0.681198779926335,440.126,2.0701080801105,94.3568173342541,30.0051445247905,"CH-Dav",25
2001,5.32720768276246,3.79791033105026,941.735999999979,3.00125496575342,150.224579109592,71.0917954285616,8.70224380630631,547.522,4.08221418918919,204.800104617117,106.542576975338,-1.24265462962963,394.214,1.89026909722222,94.1330667824074,34.6562699499306,"CH-Dav",25
2002,-155.628703171887,4.49035136986302,937.467999999978,2.95529863013699,146.572343036528,35.6889933963042,8.7222152027027,496.398,3.60417882882883,196.276205743243,52.3819198561423,0.140935763888889,441.07,2.28839398148148,95.4878174768518,18.5323745348039,"CH-Dav",25
2003,262.943109643391,4.71758858447491,662.937999999983,4.00989634703197,163.043674657536,40.9500314569321,11.0025795045045,395.58,5.5495670045045,216.422307882883,67.2530529517117,-1.74198541666667,267.358,2.42745706018518,108.18230162037,13.9163704761863,"CH-Dav",25
2004,156.602114103306,3.69235291438988,709.785999999981,2.98487978142077,148.314299009562,45.9332683245332,8.81459200450451,421.086,3.82020855855856,198.7725875,69.438112585473,-1.54308482965009,288.7,2.13109069981584,96.7409102209945,21.9089799915286,"CH-Dav",25
2005,-16.8593188613767,3.18445936073063,728.433999999978,3.03989474885845,152.26948670091,36.7578981439555,8.95012668918919,488.358,3.89156903153153,200.75788795045,57.7283165278446,-2.74136539351852,240.076,2.16456284722222,102.434185416667,15.2049681382917,"CH-Dav",25
2006,114.819700133667,4.53198453196336,754.639999999983,3.51562214611872,153.64753464612,46.6333357723828,9.83020439189189,481.302,4.53946216216216,202.949273873874,67.5435181723198,-0.913408101851851,273.338,2.46334212962963,102.976302662037,25.1423149724475,"CH-Dav",25
2007,-11.717907002712,4.37390719178082,831.405999999979,3.09693116438356,153.763370890413,46.7192419930308,9.43177252252252,544.966,4.0340902027027,203.272611711712,68.3257481244932,-0.824454398148148,286.44,2.13373993055556,102.87887337963,24.5125551356944,"CH-Dav",25
2008,-18.664817062679,4.03215767304193,903.773999999976,2.8779445582878,152.08814577641,46.997306621497,8.87493772522523,526.71,3.76344380630631,205.015886486486,65.665382587795,-0.917645142725599,377.064,1.97287626611418,97.9907312384899,27.916676490198,"CH-Dav",25
2009,-36.7160535829733,4.04673750000002,852.735999999972,3.10898829908676,154.661241552514,50.9032801943384,9.96968907657658,483.398,4.30294144144144,208.31933490991,71.9831849705856,-2.04074050925926,369.338,1.88186979166667,99.5126456018518,29.23782250764,"CH-Dav",25
2010,48.3751702504791,2.86016255707766,882.377999999983,2.6661397260274,145.211190525115,60.1244581894977,8.79155990990991,550.11,3.64377173423423,190.919949211712,91.0393359250113,-3.23599583333333,332.268,1.66135127314815,98.2327440972222,28.3508338502199,"CH-Dav",25
2011,-170.646877162226,5.07776820776249,737.659999999984,3.6786348173516,155.974834988583,42.1985818360137,9.62229560810811,519.638,4.39585585585586,204.024086599099,64.8440623719696,0.407003935185185,218.022,2.94149097222222,106.590881944444,18.924060174059,"CH-Dav",25
2012,-264.132929343556,4.06739640255017,934.289999999976,3.15510308515483,153.156220799181,51.1655082650405,9.59072578828829,554.19,4.13298367117117,208.175057545045,76.9791709327038,-1.57799551104972,380.1,2.15561187845304,96.9214981583794,24.7813779141137,"CH-Dav",25
2013,-153.042182857656,3.73641215753417,895.507999999982,3.00064081050228,148.334348801371,38.8738911038629,9.19155461711712,551.638,4.03308186936937,199.811205405405,54.2778884299347,-1.87026203703704,343.87,1.93952083333333,95.4275795138889,23.0420049631779,"CH-Dav",25
2014,-280.863779784957,4.83304726027398,822.277999999973,2.88634143835616,142.966549029678,42.8104716722683,8.71980529279279,423.116,3.41091689189189,190.148056869369,58.3069612385259,0.838323726851852,399.162,2.34719444444444,94.47444375,26.8835240625035,"CH-Dav",25
2015,-323.521385341902,5.08644840182643,706.045999999983,3.66756221461187,153.978643036531,37.4442626610553,10.1272416666667,481.562,4.63818693693694,205.285758783784,58.2885421549764,-0.0943668981481476,224.484,2.66997569444444,101.24632962963,16.0209754034144,"CH-Dav",25
2017,-85.5492164366246,4.31366860730601,878.551999999977,3.27902819634703,151.85058555936,38.8649649482,9.36256114864865,549.876,4.25970608108108,203.884536711712,56.7121971044358,-0.875470949074073,328.676,2.27110925925926,98.371246875,20.5219763431799,"CH-Dav",26
2018,121.138468106107,5.22969366438355,818.015999999973,3.60164001141552,155.160610445209,37.1989247222397,11.2072582207207,412.862,5.11944695945946,215.404236936937,52.4787689270056,-0.913914351851852,405.154,2.04167175925926,93.2435498842592,21.4946404006748,"CH-Dav",26
2019,-42.0458003352207,4.78489149543377,999.379999999976,3.35826158675799,149.679507191783,39.007413541069,9.78922804054054,512.244,4.57297668918919,205.274867567568,52.050476726464,-0.358454398148149,487.136,2.10980439814815,92.53983125,25.6020430449687,"CH-Dav",26
2020,144.358890533208,5.1690310223133,NA,3.12928102231329,152.717723986795,33.233484819375,9.81392849099099,NA,3.76866993243243,202.98288536036,49.1141527439189,0.421483885819521,NA,2.47576197053407,101.34173031768,17.0018629075483,"CH-Dav",26
2021,-163.230566725582,4.04386735159817,987.069999999962,3.05100587899543,152.599978253426,28.7871392099687,9.16243108108108,634.378,3.89939538288288,203.812652815315,42.970499833436,-1.2168787037037,352.692,2.17905,99.9647293981482,14.2097963469606,"CH-Dav",26
2022,-8.19429789851947,5.7177805936073,865.26799999997,3.73864646118721,159.276349315067,30.268384479943,10.9065051801802,554.94,4.77768513513514,216.226474324324,46.4923186330743,0.384924768518518,310.328,2.67074560185185,100.744276388889,13.5937854892245,"CH-Dav",26
2023,-98.1892758705346,5.41677585616439,1208.31999999998,3.42890941780822,151.850657705483,28.7273588717409,11.0891760135135,707.92,4.91137094594595,207.559113738739,42.8433913495158,-0.413190972222222,500.4,1.90526840277778,94.5947445601852,14.2192143806944,"CH-Dav",26
2006,-139.105,8.616,1444.021,3.733,136.39,62.9805,13.9701534090909,859.252,4.83367045454545,200.679914772727,91.1464714204545,3.62942857142857,584.767,2.70714814814815,76.5217619047619,36.7518253171429,"CH-Fru",27
2007,-341.635,7.768,1524.996,2.269,142.093,51.0117,13.3099431818182,915.649,3.33205113636364,204.735517045455,84.4278147159091,2.60799470899471,609.349,1.27975132275132,83.7598095238095,19.894152232381,"CH-Fru",27
2008,-262.476,7.604,1495.195,1.918,135.509,48.3622,12.8800284090909,839.184,2.62964772727273,197.719210227273,80.6162530113636,2.71717894736842,656.015,1.25802631578947,77.8823,18.4848474331579,"CH-Fru",27
2009,-326.721,7.834,1393.02,1.387,137.286,52.2857,14.0884659090909,672.41,2.05801136363636,204.393573863636,78.9930749715909,2.00957142857143,720.606,0.761275132275132,74.7938994708995,27.4152616439153,"CH-Fru",27
2010,-265.809,6.585,1502.17,1.053,127.197,46.1552,12.7366988636364,905.42,1.36427840909091,183.6215625,79.73229375,0.856708994708994,596.754,0.762888888888889,74.652544973545,14.8877563809524,"CH-Fru",27
2011,-343.632,8.828,1340.661,3.978,153.052,54.2977,13.5587329545455,788.39,4.51303409090909,220.005034090909,90.2838261363636,4.42195238095238,552.275,3.48022222222222,90.7033227513227,20.7867528389418,"CH-Fru",27
2012,-168.057,7.625,1552.215,2.506,140.345,43.3231,13.3405909090909,781.867,3.39753409090909,202.727585227273,75.1181190340909,2.33145263157895,770.35,1.67948421052632,82.5586052631579,13.87091244,"CH-Fru",27
2013,-148.036,7.233,1529.576,2.163,136.499,47.979,13.511625,876.579,3.36531818181818,202.793323863636,83.7979461022727,1.38539153439153,652.994,1.04338095238095,74.7654920634921,14.6237782248677,"CH-Fru",27
2014,-282.905,8.54,1554.772,2.119,140.354,51.5412,12.6247215909091,886.913,2.43261363636364,195.526159090909,82.4675926136364,4.73696825396825,667.86,1.82768253968254,88.9771111111111,22.7419588560847,"CH-Fru",27
2015,-34.2741,8.516,1276.286,3.124,147.416,52.5526,14.0781931818182,716.098,4.58096590909091,213.880295454545,91.6242630681818,3.33719047619048,560.183,1.76819576719577,85.522783068783,16.1683131862434,"CH-Fru",27
2016,-202.104,7.949,1540.108,3.422,141.777,53.9271,13.1797329545455,942.265,4.1725625,208.146414772727,86.7740079545455,3.10422105263158,597.848,2.72722105263158,80.2972684210526,23.5004807263158,"CH-Fru",27
2017,-92.5187,8.043,1596.907,3.664,149.044,44.307,13.3133125,869.972,4.73061363636364,211.215176136364,69.4602644886364,3.13584656084656,726.93,2.671708994709,91.1490793650794,20.8839255883598,"CH-Fru",27
2018,-388.786,8.689,1108.328,3.228,150.586,50.1784,14.7772272727273,428.981,4.87232954545455,228.435948863636,78.3082052272727,3.0195291005291,679.337,1.69731216931217,78.0912698412698,23.9835447153439,"CH-Fru",27
2019,-239.191,8.057,1462.549,3.052,149.09,45.3572,13.3196136363636,683.661,4.30830113636364,213.923880681818,73.3107999431818,3.15720105820106,778.884,1.88225396825397,88.7150634920635,19.3263529142857,"CH-Fru",27
2004,-314.303,NA,770.407,NA,NA,64.098,10.7003214285714,347.027,2.66064285714286,125.374689655172,99.394244345679,3.00007865168539,423.378,1.02423595505618,53.7399101123596,36.0685798921569,"CH-Lae",28
2005,-194.625,7.414,754.058,3.373,135.912,55.5683,14.4389814814815,404.265,5.61186419753086,205.934574074074,91.3565448765432,1.80866009852217,349.785,1.58634482758621,80.0312463054187,27.0082276108374,"CH-Lae",28
2006,-150.433,7.938,894.474,3.499,134.428,48.6294,14.8651728395062,479.18,5.78032098765432,201.21124691358,79.5940685185185,2.40976354679803,415.289,1.6788275862069,81.1328128078818,23.9186064679803,"CH-Lae",28
2007,-339.173,8.109,920.622,3.319,140.526,57.3414,13.936,562.021,4.83266666666667,200.900586419753,89.8411197530864,3.45872906403941,358.602,2.1104039408867,92.3450344827586,31.405605270936,"CH-Lae",28
2008,-219.428,7.588,829.441,3.051,135.651,67.5161,13.8629320987654,376.593,5.01105555555556,208.028530864198,112.154514814815,2.60488235294118,452.845,1.49392156862745,78.1745,32.0679696078431,"CH-Lae",28
2009,-247.523,7.946,835.223,3.436,141.731,73.5576,14.968012345679,403.358,5.57846296296296,218.255024691358,121.477636419753,2.34246798029557,431.853,1.72646305418719,80.6632167487685,35.3159204827586,"CH-Lae",28
2010,-426.882,6.804,889.525,3.024,131.892,74.7072,13.8184197530864,494.589,4.88286419753086,196.706154320988,126.983382716049,1.20669458128079,394.938,1.54095566502463,80.1685073891626,32.9892451625616,"CH-Lae",28
2011,-484.52,8.787,691.531,3.778,148.833,61.0038,14.9371111111111,369.12,5.82804320987654,221.358820987654,101.315138271605,3.87826600985222,322.412,2.14193103448276,90.9545172413793,28.83421208867,"CH-Lae",28
2012,-748.551,7.751,896.436,3.27,137.632,63.8807,14.7393086419753,398.305,5.48847530864198,212.111820987654,108.12552962963,2.2011568627451,498.132,1.50895588235294,78.4867009803922,28.7451765735294,"CH-Lae",28
2013,-534.96,7.106,910.48,3.114,135.428,59.9098,13.9107222222222,443.784,5.2950987654321,211.55924691358,98.5781265432099,1.67556650246305,466.692,1.373039408867,74.6721773399015,29.051288817734,"CH-Lae",28
2014,-710.091,8.704,922.395,3.208,142.75,58.2745,13.709512345679,534.035,4.6810987654321,203.436271604938,92.7289320987654,4.70901477832512,388.358,2.03299507389163,94.3206896551724,30.7787859507389,"CH-Lae",28
2015,-348.389,8.736,703.278,4.133,154.904,54.0628,15.2025925925926,365.311,6.86646296296296,229.202234567901,92.2882331481482,3.57549753694581,337.962,1.95077832512315,95.6127586206897,23.5577457635468,"CH-Lae",28
2016,-121.702,9.658,992.147,3.221,142.077,53.5291,16.3931419753086,525.694,5.57733950617284,218.51350617284,93.9036195679012,4.30967647058824,466.451,1.34958823529412,81.3773921568627,21.4669881421569,"CH-Lae",28
2017,298.529,9.849,919.677,3.734,151.952,49.8348,16.4539135802469,469.883,5.99690740740741,224.603259259259,89.791432,4.57751231527094,449.796,1.92800985221675,93.9750492610837,17.948145679803,"CH-Lae",28
2018,-66.8074,10.702,684.871,4.217,149.723,48.3485,17.8033456790123,247.906,7.13248148148148,231.11525308642,82.1939269135802,5.03504926108374,436.964,1.88998522167488,84.7688522167488,21.3389041477833,"CH-Lae",28
2019,-98.4354,10.279,858.764,3.908,150.59,50.9439,16.2842592592593,405.795,6.34314197530864,224.78887037037,83.2066109876543,5.48610344827586,452.96,1.96380295566502,91.3763349753695,25.197314182266,"CH-Lae",28
2020,-338.035,10.505,NA,4.023,152.352,48.6754,16.589524691358,NA,6.27692592592593,220.188672839506,83.9421679012346,5.67296568627451,NA,2.23346568627451,98.4817009803922,20.6694905593137,"CH-Lae",28
2015,-25.2065,11.965,1599.086,3.677,162.838,52.2589,13.2652201834862,527.303,2.78539449541284,91.9903119266055,29.9812463302752,11.4108359375,1071.781,4.05659375,193.00298828125,61.744340515625,"CL-SDF",29
2017,-82.2271,11.068,1437.758,2.653,159.982,69.407,10.8457,602.355,1.81061818181818,87.2619181818182,49.2725645454546,11.1642196078431,835.403999999999,3.01666666666667,191.351752941176,78.0923815294118,"CL-SDF",29
