"site_ID","year_start","year_end","NEE","NEEtrend_lm","NEEp","GPP","GPPtrend_lm","GPPp","ER","ERtrend_lm","ERp","NEEtrend_unit","source","Lat","TA_t","TA_p","TA_gs_t","TA_gs_p","TA_ngs_t","TA_ngs_p","P_t","P_p","P_gs_t","P_gs_p","P_ngs_t","P_ngs_p","VPD_t","VPD_p","VPD_gs_t","VPD_gs_p","VPD_ngs_t","VPD_ngs_p","SW_t","SW_p","SW_gs_t","SW_gs_p","SW_ngs_t","SW_ngs_p","LE_t","LE_p","LE_gs_t","LE_gs_p","LE_ngs_t","LE_ngs_p","CO2_t","CO2_p","Lgs_t","Lgs_p","Lgs_piece_t","Lgs_piece_p","MAT","MAP","Height","Age","Nmean","Ntrend_lm","Np","IGBP"
"FI-Hyy",1997,2009,-201.687569539586,-0.065491660672528,0.669334014464053,1009.80992630562,5.9913666111789,0.0995087321591697,866.386728156017,1.0137737787642,0.951352130954404,-3.71139603007914,"EuropFlux_FLUXNET2023",61.84741,0.138314084615548,0.246387360029247,0.00158855430117833,1,0.114054091325426,0.0995087321591697,-0.0450871817750275,0.582950557761892,-0.0245545920212067,0.854777098065548,-0.0494698818425901,0.582950557761892,0.0384550877598596,0.502158251500749,0.0556755993030397,0.582950557761892,-0.11282163413253,0.299665448434302,-0.145716925862608,0.044083783741321,-0.157550362737633,0.127203687631099,-0.100523162360819,0.246387360029247,0.179709707486177,0.0327356095883208,0.144490352913769,0.200128117678602,0.177186027246049,0.000318799758079651,2.06518303022951,1.38805833186595e-06,0.129700390102752,0.160555891435809,0.129700390102752,0.160555891435809,3.8,709,20.715941,44,9.06732269695827,-0.108880077888303,0.148738983376809,"ENF"
"FI-Hyy",2011,2023,-258.841575790519,0.0225573877918381,0.73170172322421,1197.83661843734,-13.6576233629254,0.0641035767124359,948.994883898427,-15.9019318097645,0.0641035767124359,1.22516763254483,"EuropFlux_FLUXNET2023",61.84741,-0.0205017743445124,0.631221820478253,0.0815287113530299,0.537133857176902,-0.039261155234117,0.537133857176902,0.178580857832855,0.149860747513049,0.0597379329415833,0.537133857176902,0.131363994054202,0.114756734318649,0.0193651567852531,1,0.073758875926023,0.631221820478253,-0.0205461185563968,0.73170172322421,0.204794785271491,0.0641035767124359,0.173648141452115,0.0163933168888091,0.194768167320008,0.0467449410537112,-0.179826311970484,0.149860747513049,-0.0553770807390635,0.631221820478253,-0.141057317148369,0.0864711277740726,2.1053255213232,3.73305712392051e-07,-0.0260198785101713,0.837011475105446,-0.0260198785101713,0.837011475105446,3.8,709,20.715941,58,9.06732269695827,-0.108880077888303,0.148738983376809,"ENF"
"FI-Let",2010,2020,70.78958,0.0435113761049235,0.275757847827509,1158.28627272727,-44.9198888888889,0.0617066900283127,1172.08272727273,-19.2414285714286,0.161124949289052,4.50234444444444,"EuropFlux_FLUXNET2020",60.64183,0.169195907862816,0.350201389179296,-0.130778913316447,0.119470986771701,0.185172628143878,0.0429601460284251,0.0519350831602732,0.640428787412791,-0.165019711755789,0.161124949289052,0.157627532740273,0.350201389179296,-0.0515874281880247,0.876269663627762,-0.025729192173059,0.436274928840529,0.104499355858633,0.275757847827509,0.087554090090512,0.533416513472694,0.0463313424910723,0.876269663627762,0.139042367061448,0.212911902811505,0.0882811801530129,0.591505036994917,0.0715136128397251,0.591505036994917,0.0596179864136041,0.591505036994917,2.2882,0.000460125904609249,-0.128573605418271,0.275757847827509,-0.163885520764783,0.161124949289052,4.6,627,21.7021881,45,13.0625522477286,-0.0952128463293863,0.212290373881216,"ENF"
"FI-Sii",2016,2023,-23.3255211463632,-0.349548582186648,0.107762290391921,379.370199651433,8.14134810563133,0.901538626657128,336.912958525154,-5.91796073671435,0.901538626657128,-14.6400905340466,"EuropFlux_FLUXNET2023",61.83265,-0.0102851055743058,1,0.102773174635645,0.386476230771233,-0.163198918918569,0.265510388953874,0.376505335245069,0.0162609367804503,0.401149305187395,0.13312848419606,0.413105039986124,0.0354981313206625,-0.241857575454632,0.548005572361309,-0.0351019704814762,0.901538626657128,-0.327468692134204,0.173546221787853,0.00998272100532569,1,0.0959127048260815,0.71052302291649,-0.163356755398411,0.536186771900174,0.230537441449392,0.386476230771233,0.248805903848812,0.265510388953874,0.12991395719744,0.901538626657128,1.88563078719448,0.0102936797159096,-0.00612294748136739,1,-0.00612294748136739,1,3.5,701,12.27798511,NA,9.13875126838684,-0.108880077888303,0.148738983376809,"WET"
"FR-Bil",2015,2023,-372.903575591155,-0.0174699124832882,0.916965236628864,1791.5720475382,24.0989741641063,0.754454177494089,1406.76636793872,32.678044190856,0.0476039547278715,-2.44525110249183,"EuropFlux_FLUXNET2023",44.493653,0.0863129982438213,0.754454177494089,0.207264322864854,0.251452186508022,-0.0942517913619584,0.465512169874187,0.179324275724685,0.175308080808274,0.00719395633301292,0.916965236628864,0.134466247831828,0.602167527748196,0.036491497568178,0.754454177494089,0.0925845159570303,0.602167527748196,-0.167527082799611,0.348082623632924,0.0935406940459561,0.754454177494089,0.141423033958715,0.465512169874187,-0.0129717232917145,0.754454177494089,-0.0306266245225375,1,-0.104727274380819,1,0.0232472834122404,0.76389059347054,1.96167349369912,0.062449118844976,-0.077226845533386,0.251452186508022,-0.0120496599186647,0.916965236628864,12.8,930,7.770716698,NA,12.3850726740701,-0.0900971037351826,0.239801790363082,"ENF"
"FR-FBn",2008,2023,-563.135937344155,0.174004150947552,0.0214887391196774,1630.20967376258,-4.26840401348249,0.826665969670155,1157.52012338581,13.8883549967991,0.228439808988675,20.3297469318064,"EuropFlux_FLUXNET2023",43.24079,0.142631361882466,0.00619562249890606,0.130666727311129,0.0374974908157198,0.113823453057033,0.0374974908157198,-0.144820006880966,0.127203687631099,-0.0734766861528488,0.246387360029247,-0.12063446498601,0.127203687631099,0.0279662793391683,0.584070366945506,0.0246114912463156,0.584070366945506,0.0426904955314665,0.584070366945506,0.0691857229421154,0.188887477539538,0.0695983919708981,0.154629751965815,0.00490265026939944,1,-0.115590954014828,0.0487449207397066,-0.132476521377711,0.0798019286423907,-0.0439732401354697,0.511220344688192,3.13651179147216,1.2333162276466e-09,0.091492913143432,0.246387360029247,0.0439527116565339,0.502158251500749,13.6,700,15.72426796,NA,13.6075850895473,-0.170486063509348,0.0133325954395913,"MF"
"FR-Fon",2005,2023,-616.774303369122,0.0402449174225742,0.293917170251957,1717.44732198037,10.450125301684,0.441488211013973,1242.96378892273,32.5330497665179,0.0688733413605735,7.06314869536586,"EuropFlux_FLUXNET2023",48.476358,0.129786157895819,0.00801495735975086,0.156894330686251,0.00128785450442142,0.0741305251019313,0.0688733413605735,-0.0123864937420952,0.88870559083523,-0.033984961886779,0.52886452036419,0.0213320192829434,0.88870559083523,0.126180205642024,0.023046552822985,0.106079245776034,0.0358050648451911,0.0828892887172755,0.0688733413605735,0.143134580661264,0.00399311317492267,0.0969237526955344,0.00962740239307892,0.0785070635430684,0.0802428781903364,0.0363451856257186,0.288882804027164,-0.0476596653955558,0.363315909666391,0.0773410777107344,0.255818049466537,2.09125334866057,1.73087661071805e-06,0.0369831284150057,0.544486056825911,0.0369831284150057,0.544486056825911,10.2,720,19.12777793,166,18.1182018688747,-0.182174063125134,0.00660660101313656,"DBF"
"FR-Hes",2014,2023,-411.400269847669,0.223307817279958,0.265510388953874,1765.20705230745,22.0701111854759,0.901538626657128,1333.09872817761,8.33468601555253,0.536186771900174,21.5937877352832,"EuropFlux_FLUXNET2023",48.6741,0.270905891167152,0.107762290391921,0.276607506232241,0.0634865305607675,0.254003110653157,0.386476230771233,0.0784574084599194,0.901538626657128,-0.305777267483592,0.173546221787853,0.258241200809777,0.0634865305607675,0.315332390052997,0.0187411367895967,0.354450510264036,0.00937476845943489,0.24634861785345,0.0634865305607675,0.169369425349526,0.386476230771233,0.290566894882133,0.107762290391921,-0.125028386031139,0.536186771900174,0.2304906779046,0.265510388953874,0.213675865193113,0.386476230771233,0.286520367089772,0.107762290391921,1.34791249152862,0.121870959285817,-0.0378117129727548,0.76389059347054,-0.0787011753936,0.548005572361309,9.2,820,20.34569753,54.5,14.8881357056754,-0.172198334422634,0.0121157329320232,"DBF"
"GF-Guy",2004,2019,-217.97522125,-0.11575772850515,0.0343398500075626,3551.9775,-3.92649999999999,0.620425293710382,3429.033125,10.6865555555556,0.444043639662887,-16.5219627272727,"EuropFlux_FLUXNET2020",5.2787,0.00831376991736273,0.964089361267912,0.00831376991736273,0.964089361267912,0.00831376991736273,0.964089361267912,0.0234945603287139,0.752641982768185,0.0234945603287139,0.752641982768185,0.0234945603287139,0.752641982768185,-0.178238656745823,0.00602581135746671,-0.178238656745823,0.00602581135746671,-0.178238656745823,0.00602581135746671,-0.0695003836885857,0.224134301960167,-0.0695003836885857,0.224134301960167,-0.0695003836885857,0.224134301960167,-0.111971268848181,0.392314347285355,-0.111971268848181,0.392314347285355,-0.111971268848181,0.392314347285355,0.897499999999996,0.0254312842497688,0,0,0,0,25.7,3041,35.39925693,303.5,15.3463435173035,0.113787218354473,0.129369585176169,"EBF"
"IL-Yat",2001,2008,-174.040375,0.111355675407934,0.265510388953874,732.828625,-29.6470119047619,0.265510388953874,593.90375,-20.921625,0.0634865305607675,6.41542857142857,"EuropFlux_FLUXNET2020",31.34504459,-0.287303922483687,0.536186771900174,-0.132218746724133,0.71052302291649,-0.179384667900941,0.536186771900174,-0.336281925002352,0.265510388953874,-0.12518367596401,0.536186771900174,-0.0746324627542521,0.386476230771233,-0.00284080228705757,1,-0.150504793494854,0.901538626657128,0.0793390696647962,0.901538626657128,0.0787547270912096,0.901538626657128,-0.161477236731482,0.536186771900174,0.137162433187998,0.71052302291649,0.0280936895324116,1,0.0269459507192242,1,0.013369738259589,0.901538626657128,2.01785714285711,0.0192966302655354,-0.0236015362390233,0.901538626657128,-0.0236015362390233,0.901538626657128,18.2,285,0.1574581745,40.5,21.5617243221828,0.0823525429765179,0.285341278368117,"ENF"
"IL-Yat",2010,2020,-75.0892836363636,0.0137793967677992,1,658.851363636364,-4.653,0.640428787412791,600.961272727273,-2.67966666666666,0.876269663627762,0.693750000000002,"EuropFlux_FLUXNET2020",31.34504459,-0.0253489929433651,0.876269663627762,-0.136118406259033,0.436274928840529,0.0319629601626469,0.640428787412791,0.135812529509263,0.212911902811505,0.194580437707427,0.0867681727038757,0.1301207053203,0.350201389179296,-0.125294872648283,0.137901601482137,-0.126567829454363,0.119470986771701,-0.0611414462885839,0.436274928840529,-0.125392870345708,0.533416513472694,-0.142682236240099,0.161124949289052,0.000271584208653364,1,0.107517740869232,0.350201389179296,0.15940596130766,0.161124949289052,-0.0655817687349311,0.436274928840529,2.33632727272727,2.97330752878278e-08,0.0941997744044752,0.436274928840529,0.0941997744044752,0.436274928840529,18.2,285,0.1574581745,51,21.5617243221828,0.0823525429765179,0.285341278368117,"ENF"
"IT-Cp2",2012,2023,-726.876314350533,0.059616941299852,0.858027656987521,2067.81190874036,-7.42928587826332,1,1358.62814599078,2.90410772033499,1,11.4524786540698,"EuropFlux_FLUXNET2023",41.70426559,0.215129387886546,0.0715054164448745,0.172932034430643,0.0200446686226275,0.0846330848434891,0.0736382701203027,0.0630319371406984,0.251452186508022,0.0351695106493854,0.916965236628864,0.104444288413414,0.465512169874187,0.193096397773658,0.367520738242143,0.0321596169592815,0.720514787136255,0.0745615036207847,0.107404636330254,0.0904999726897491,0.71052302291649,-0.0185540948278443,0.720514787136255,0.0152336322918425,1,0.152544472757691,0.283130870662347,0.163044976721974,0.283130870662347,0.105465565250264,0.00729035809153564,NA,NA,0.0599471421148721,0.754454177494089,-0.0695134530276538,0.916965236628864,15.2,805,16.35533378,67.5,17.4224768366132,-0.235487470994635,1.022497287025e-05,"EBF"
"IT-Lav",2003,2020,-1971.62111111111,-0.169875213630427,4.2990311694431e-05,2397.96222222222,16.94,0.0582402695915613,853.953555555556,-18.874,0.00189655007850871,-42.095,"EuropFlux_FLUXNET2020",45.9562,0.127211438188307,0.00112405275370398,0.125074607022296,0.0280271134446502,0.10469171163801,0.0124218457338865,0.085909557274269,0.108161354779969,0.0860922427518689,0.0637866370479415,0.0601353665410422,0.387013990315225,-0.041043031887501,0.544486056825911,-0.0480667833940644,0.363315909666391,0.0105857865319702,0.820216749509663,-0.117019938533214,0.0690443198477512,-0.0678837260299138,0.197801027037801,-0.0759948734893201,0.129745046395717,-0.024641719984154,0.595912394811716,0.00113478155915562,1,-0.0763512438065225,0.17269436302932,2.26215170278637,2.37478785387573e-07,0.0981684086466152,0.0445413955298375,0.0981684086466152,0.0445413955298375,7.8,1291,25.1797375,98.5,24.2047506059919,-0.223624632055891,0.000106606197717048,"ENF"
"IT-MBo",2003,2012,-55.8311431788487,-0.028940052745354,0.591505036994917,1246.99570873185,8.53267165657003,0.591505036994917,1216.10245148096,6.33677070764572,0.720514787136255,-1.98373042321175,"EuropFlux_FLUXNET2023",46.014678,0.0506420551574804,0.591505036994917,0.0738839057896964,0.858027656987521,0.132975863275748,0.474274350767329,0.188247955518033,0.107404636330254,0.226894260047296,0.107404636330254,0.100326979207534,0.283130870662347,-0.112418126622349,0.591505036994917,-0.0628440715534117,0.283130870662347,-0.120743128467015,0.720514787136255,-0.0385874863572737,0.858027656987521,-0.030218938754203,1,-0.0375078927838538,0.591505036994917,0.0678227459795923,0.474274350767329,0.119790534546653,0.152406283956749,-0.0668534005420238,0.591505036994917,NA,NA,0.131181880069092,0.283130870662347,0.0585050366805249,0.371093369522698,5.1,1214,13.78326926,NA,16.5772987093244,-0.230457901269772,3.15834305824465e-05,"GRA"
"IT-MBo",2014,2023,8.5947323039181,0.198866161876835,0.76389059347054,1489.83865862254,-6.40302341680599,0.76389059347054,1514.46122809694,-9.06860701582991,0.548005572361309,10.0346274165308,"EuropFlux_FLUXNET2023",46.014678,0.11684998674697,0.548005572361309,0.231492339526014,0.367520738242143,0.267696739153951,0.76389059347054,0.476502062333309,0.0602891739906021,0.387574854080608,0.452370360677361,0.538678743790593,0.0241705471745452,-0.270587777210106,0.548005572361309,-0.320329864555421,0.13312848419606,-0.0973214393468294,0.76389059347054,0.337946849970827,0.13312848419606,0.270662130050813,0.13312848419606,0.290393983435007,0.13312848419606,-0.00741036244993354,0.548005572361309,0.0315999091575412,1,-0.137441599894991,0.548005572361309,1.74336038500888,0.028484152740885,-0.14480451524011,1,-0.0711646809796247,1,5.1,1214,13.78326926,NA,16.5772987093244,-0.230457901269772,3.15834305824465e-05,"GRA"
"IT-Ren",2001,2011,-698.973367494607,-0.230281365159539,0.161124949289052,1414.78459750699,53.6162720137228,0.0050693095567016,834.93095826099,40.4788256215175,0.0081234233042735,-25.7807717218233,"EuropFlux_FLUXNET2023",46.58686,-0.122395855569345,0.212911902811505,-0.0529052705180683,0.755496874928883,-0.122706887872872,0.275757847827509,0.054029881276978,0.640428787412791,0.0106855359268969,1,-0.0541488862782752,0.876269663627762,-0.106440557640319,0.755496874928883,-0.00414709867391944,1,-0.135816814272226,0.350201389179296,0.214349771542276,0.0429601460284251,0.232912609118222,0.0292725091863045,0.157826660437524,0.0429601460284251,0.12552469985445,0.350201389179296,0.109021449919027,0.275757847827509,0.109662211187391,0.350201389179296,2.50616791704382,0.000257358372141661,-0.0230627226078474,0.755496874928883,0.00399678529703764,1,4.7,809.3,24.10825107,189,13.9701904569353,-0.1907296569337,0.00362893236877393,"ENF"
"IT-Ren",2013,2022,-627.268053570142,0.0338826169508958,0.916965236628864,1607.63511722821,-57.263762263854,0.348082623632924,1093.75494957377,18.7041318001349,0.348082623632924,2.36313038825077,"EuropFlux_FLUXNET2023",46.58686,0.0692782012557524,0.602167527748196,0.183624665754862,0.117850895021365,-0.0761596472904354,0.754454177494089,-0.163212857020996,0.465512169874187,-0.117972136539476,0.465512169874187,-0.111528663025281,0.916965236628864,0.182264532406458,0.251452186508022,0.208426745636423,0.117850895021365,0.155345269442065,0.348082623632924,0.256534635360633,0.0763327403763572,0.245632733540479,0.00487856447503363,0.1194072666725,0.465512169874187,0.2946129796934,0.028567681801513,0.300545604190817,0.0164886567276701,0.161205792638301,0.348082623632924,2.00797353242333,0.163076599238026,-0.103293755194011,0.175308080808274,-0.111705082508676,0.0476039547278715,4.7,809.3,24.10825107,200.5,13.9701904569353,-0.1907296569337,0.00362893236877393,"ENF"
"IT-SR2",2013,2023,-225.74596424056,0.0353154070835639,0.876269663627762,2396.81834964091,-0.242247994630365,1,2232.34335434311,-43.856722023836,0.161124949289052,3.90776294241683,"EuropFlux_FLUXNET2023",43.732022,0.113297157056374,0.436274928840529,0.156263596339771,0.119470986771701,0.141059617177049,0.350201389179296,-0.223018217910403,0.152406283956749,-0.120221569467466,0.474274350767329,-0.236514023160762,0.0318231273864902,0.236818504431344,0.0292725091863045,0.230780401813022,0.0617066900283127,0.184203646764295,0.212911902811505,0.206958283006742,0.119470986771701,0.132927671487517,0.436274928840529,0.207098664456511,0.0195174811821778,-0.00809353126185373,1,-0.130837530130761,0.350201389179296,0.223487792640249,0.0429601460284251,NA,NA,0.0177754269940518,0.876269663627762,-0.00363110304698397,0.876269663627762,14.2,920,21.8768576,69,16.085008416857,-0.197324801462992,0.00214741310290272,"ENF"
"IT-Tor",2009,2020,-10.5628666666667,-0.122020440426277,0.149860747513049,923.046,14.8299444444444,0.0864711277740726,937.349083333333,-0.870182539682544,0.9453298708327,-12.6529738095238,"EuropFlux_FLUXNET2020",45.84444,0.131421643180191,0.149860747513049,0.17514236194294,0.149860747513049,0.0990150643490615,0.243722284772174,0.0935616146190629,0.350201389179296,-0.0327172152358495,0.876269663627762,0.0974012041527633,0.275757847827509,0.120141422547462,0.243722284772174,0.101551592562385,0.192616274329602,0.0841739133660018,0.243722284772174,-0.0105640968963115,1,0.08703343531027,0.372691490471518,0.0102346529006002,0.9453298708327,0.162629380895439,0.0111748113273804,0.161054395209345,0.00748788681514909,0.132628957994596,0.243722284772174,1.83977878103837,0.00108266459597139,0.0412233147405716,0.631221820478253,0.0412233147405716,0.631221820478253,2.9,920,16.60539837,NA,15.7085354668753,-0.172099371327876,0.0121836878662282,"GRA"
"RU-Fyo",1999,2008,164.76003,-0.30478127920715,0.0200446686226275,1352.514,18.265,0.107404636330254,1474.263,-9.602,0.107404636330254,-42.2445,"EuropFlux_FLUXNET2020",56.4615278,-0.0233040019262154,1,-0.124269489688433,0.591505036994917,0.0872643481938793,0.371093369522698,0.152931292535114,0.371093369522698,0.134974906161676,0.210497700055337,-0.0964359966325398,0.474274350767329,-0.101658284411021,0.591505036994917,-0.0737217832898232,0.591505036994917,-0.0513909355357243,0.858027656987521,-0.130498931392527,0.474274350767329,-0.128511724510817,0.474274350767329,-0.0770539801642382,0.591505036994917,-0.0307093587304999,1,-0.00621340761098659,1,-0.121898345788808,0.591505036994917,2.75789090909092,3.74263354097893e-05,-0.0513821976215834,0.474274350767329,0.0214648086643946,0.928444041500591,3.9,711,30.28215615,234.5,12.819990839277,-0.225391457172941,7.99725006625034e-05,"ENF"
"RU-Fyo",2010,2020,25.6217509090909,-0.238325369232899,0.0195174811821778,1415.49727272727,29.7133333333333,0.0127313642699235,1418.28454545455,15.87875,0.0617066900283127,-22.1898666666667,"EuropFlux_FLUXNET2020",56.4615278,0.203854243167409,0.0867681727038757,-0.173628061162233,0.212911902811505,0.231846352108225,0.0429601460284251,-0.0840456466494836,0.474274350767329,-0.0400819940890665,1,-0.0857618837514757,0.591505036994917,-0.092470384673702,0.436274928840529,-0.103591677955808,0.212911902811505,0.0851863345285652,0.755496874928883,-0.0399935955292578,0.755496874928883,-0.105766363065,0.640428787412791,0.00750425601827812,0.876269663627762,0.0106801639392398,0.755496874928883,-0.0299693700514605,0.876269663627762,0.0750932751125701,0.350201389179296,1.52000909090909,0.00450193193067063,0.227045004680353,0.0292725091863045,0.227045004680353,0.0292725091863045,3.9,711,30.28215615,246,12.819990839277,-0.225391457172941,7.99725006625034e-05,"ENF"
"SE-Deg",2001,2011,-62.3287698038826,0.0264333354485906,0.876269663627762,279.837036755202,-16.4367609925162,0.0617066900283127,216.531016052482,-16.9842704185423,0.0292725091863045,0.624452842249728,"EuropFlux_FLUXNET2023",64.182029,-0.0687996629947774,0.591505036994917,-0.088747160070307,0.533416513472694,0.0220504842103161,0.876269663627762,0.102796263551605,0.533416513472694,0.0175636861084344,1,0.0281936916884638,0.755496874928883,-0.0901208486957489,0.371093369522698,-0.105620399761332,0.161124949289052,-0.204098644239307,0.119470986771701,-0.0314458197577542,1,0.0144601535209138,1,0.039569288429997,0.755496874928883,0.205024029352301,0.0195174811821778,0.215548401416969,0.0127313642699235,0.189258603608893,0.0617066900283127,NA,NA,0.0709964637723465,0.275757847827509,0.0709964637723465,0.275757847827509,1.2,523,9.157536285,NA,8.51513179710933,-0.181969617558309,0.00669537436764402,"WET"
"SE-Deg",2013,2023,-52.1688145202999,0.0232034304459199,0.858027656987521,267.360050679217,-3.80337984529649,0.720514787136255,204.20327940919,0.964261071073626,0.858027656987521,0.834720208368,"EuropFlux_FLUXNET2023",64.182029,-0.139414351407036,0.474274350767329,0.0316312229857408,0.591505036994917,-0.12807740528785,0.474274350767329,0.206607879583761,0.0200446686226275,0.280347411960028,0.00235752759579549,0.114912045812415,0.283130870662347,-0.00924399222679279,0.858027656987521,0.0328921663411258,1,-0.028039012295625,0.591505036994917,0.120619271172732,0.371093369522698,0.00685359258614449,1,0.186045711387277,0.152406283956749,0.15937584328148,0.283130870662347,0.142121291574419,0.283130870662347,0.0398301163301287,0.858027656987521,3.3942785412951,0.000414441291532823,-0.132960564566962,0.283130870662347,-0.132960564566962,0.283130870662347,1.2,523,9.157536285,NA,8.51513179710933,-0.181969617558309,0.00669537436764402,"WET"
"SE-Htm",2015,2023,-153.032085658384,0.214245726175915,0.348082623632924,1833.83317843608,18.5288335449579,0.754454177494089,1593.56127360694,26.8943094034187,0.602167527748196,32.3932119478411,"EuropFlux_FLUXNET2023",56.09763,-0.111529312594225,0.602167527748196,-0.0605402570833022,0.602167527748196,-0.0525483700406861,0.754454177494089,0.0966600924050741,0.465512169874187,0.0386025653802979,0.916965236628864,0.142312426268297,0.602167527748196,0.0236682743953097,0.901538626657128,0.018123860945655,0.754454177494089,0.223728069901868,0.0763327403763572,0.293486572733497,0.0476039547278715,0.268536896031234,0.0763327403763572,0.30215012181347,0.028567681801513,0.31066599173051,0.0164886567276701,0.34609500509488,0.0164886567276701,0.197003303834081,0.175308080808274,1.0397592537594,0.0531626969377305,-0.0607416954880933,0.916965236628864,0.102359913594726,0.754454177494089,7.4,707,22.15922165,37,13.7181951318468,-0.196190774519387,0.00236069331838797,"ENF"
"SE-Nor",2014,2022,266.174756017751,-0.311209651215335,0.0476039547278715,1287.67483379076,10.7899032922008,0.754454177494089,1455.3887438688,-3.67025966661499,0.916965236628864,-39.99402618535,"EuropFlux_FLUXNET2023",60.08649722,-0.125429759877588,0.465512169874187,0.0668270347333045,0.465512169874187,-0.100540754521294,0.754454177494089,0.0448687756809801,0.754454177494089,0.152495316419553,0.602167527748196,-0.0581234140299594,0.175308080808274,0.0709635487747635,0.602167527748196,0.0834992059373693,0.251452186508022,0.184245203909462,0.602167527748196,0.16231599003972,0.754454177494089,0.0563459330681803,0.465512169874187,0.176144022613819,0.465512169874187,0.296103834680751,0.028567681801513,0.271720617256917,0.0476039547278715,0.276971283685671,0.117850895021365,2.20973498554339,0.000107619594989124,-0.153859085735439,0.0763327403763572,-0.157887308642222,0.117850895021365,5.5,527,19.19398037,123,10.0588504246303,-0.208460647738184,0.000750742021541399,"ENF"
"SE-Svb",2015,2023,-115.912711044145,0.259357724002494,0.107762290391921,1010.96976452163,-2.50082362812191,0.901538626657128,869.6922785829,17.3625292357917,0.536186771900174,14.6876379399336,"EuropFlux_FLUXNET2023",64.25611,0.0875275471092165,0.901538626657128,0.300101766529383,0.107762290391921,-0.0589998592583008,0.386476230771233,0.0176620221457774,1,0.0469470769817545,0.536186771900174,-0.0504412981701322,0.901538626657128,0.307261473088304,0.173546221787853,0.265121506073669,0.107762290391921,0.260729556463738,0.173546221787853,0.251000549461612,0.386476230771233,0.121394898293971,0.386476230771233,0.156128286686521,0.265510388953874,-0.0976655028919926,0.901538626657128,-0.0425490898281224,0.71052302291649,-0.0285835911202685,0.901538626657128,3.11494651119092,0.00139276282399966,-0.192606654059702,0.71052302291649,-0.192606654059702,0.71052302291649,1.8,614,14.48570173,99,8.60154822894505,-0.211096976992204,0.000563112155645895,"ENF"
"US-ALQ",2016,2023,-140.693216666667,-0.300762389798423,0.707114231289961,825.523,53.771,0.0241705471745452,656.962833333333,17.026,0.132854955731054,-17.955,"AmeriFlux_FLUXNET",46.0308,0.5298197168511,0.220671361919847,0.130126405792513,0.80649594050734,0.534542119129359,0.462432726450476,0.286104406905843,0.707114231289961,0.200493863104914,0.25965635637045,0.00810833501182062,1,0.406804084482324,0.462432726450476,-0.259955748909919,0.80649594050734,0.536943179391851,0.220671361919847,-0.162606029382896,0.707114231289961,-0.245669028214747,0.707114231289961,-0.204880709707058,0.452370360677361,-0.466471684607939,0.25965635637045,-0.264793505847111,0.25965635637045,-0.28652784201824,0.25965635637045,NA,NA,0.471505732504954,0.132854955731054,0.471505732504954,0.132854955731054,4.351,3459.0325,22.47678723,NA,5.82197707039969,-0.0733606860482763,0.344027481517304,"WET"
"US-BZB",2011,2021,-10.727579,-0.148187645440298,0.152406283956749,482.0316,11.339,0.210497700055337,411.4323,11.1507142857143,0.152406283956749,-3.44045714285714,"AmeriFlux_FLUXNET",64.6955,0.0774746310117787,0.371093369522698,0.112791990594405,0.474274350767329,0.0767775032376515,0.720514787136255,-0.0396215394652635,0.720514787136255,0.21007920428274,0.210497700055337,-0.0181413470139621,1,0.203020473203769,0.107404636330254,0.114728341693913,0.152406283956749,0.160878960645664,0.283130870662347,0.0746944486099514,0.720514787136255,0.10378535234703,0.210497700055337,-0.191179337324241,0.152406283956749,0.125272735438643,0.283130870662347,0.0857963388556871,0.474274350767329,0.102367234561321,0.720514787136255,0.747900000000019,0.724725561257861,0.0103715266056727,0.858027656987521,0.0103715266056727,0.858027656987521,-2.4,274,12.81280787,NA,2.39965116126197,0.0616910183942495,0.42915218526909,"WET"
"US-BZF",2011,2021,24.828022,-0.07602723629598,0.283130870662347,451.6335,-0.268333333333326,1,357.1563,4.70299999999999,0.591505036994917,-4.961505,"AmeriFlux_FLUXNET",64.7013,-0.00940687142491736,1,0.210824530842605,0.0490979816092656,-0.154327013929946,0.371093369522698,-0.0396275906022427,0.720514787136255,0.0984688071071039,0.283130870662347,-0.0389159613154445,0.720514787136255,0.175329283342409,0.348082623632924,0.166503232459347,0.210497700055337,-0.113901861490897,0.210497700055337,0.0317205702461654,0.916965236628864,0.191049246194959,0.152406283956749,-0.176477153802016,0.0490979816092656,-0.0155914200198958,1,-0.0796172892191563,0.71052302291649,-0.0612295557610328,0.71052302291649,NA,NA,0.0389886778455715,0.591505036994917,0.0389886778455715,0.591505036994917,-2.4,274,14.48547708,NA,2.47107973269054,0.0616910183942495,0.42915218526909,"WET"
